instance_id,family,tier,split,spec_version,generator_version,master_seed,instance_seed,regime,generator_mode,origin,raw_file,raw_sha256,canonical_file,canonical_sha256,config_sha256,generation_plan_sha256,code_commit,n,level,raw_term_count,canonical_term_count,canonical_degree,m3,cubic_density,cubics_per_variable,pair_shadow_size,pair_reuse_score,Delta2,pair_degree_mean,pair_degree_max,fraction_reused_pairs,fraction_cubics_with_shared_pair,overlap_graph_nodes,overlap_graph_edges,overlap_graph_components,overlap_graph_max_degree,coefficient_min,coefficient_max,coefficient_abs_max,coefficient_l1,positive_cubic_mass,negative_cubic_mass,positive_cubic_count,negative_cubic_count,canonical_cancellation_count,canonical_cancellation_mass,candidate_pair_count,tau2,tau2_status,tau2_lower_bound,tau2_upper_bound
inst_457a1b897247007214daca60d4caf6ae6d0341f6d1e25c03ef72a4651794688d,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,5293182178388545475,intermediate,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_457a1b897247007214daca60d4caf6ae6d0341f6d1e25c03ef72a4651794688d.json,bd0d676583c4cf6faa291ed64344bc12f32ad029283fa761f11a911b83e940b8,canonical/inst_457a1b897247007214daca60d4caf6ae6d0341f6d1e25c03ef72a4651794688d.json,78dc2e04865cea80b33f4ebe1a40ccf08a86dbcd244e3a3f60c06c920a4699bb,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,44,3,16,0.2857142857142857,2.0,27,0.4375,4,1.7777777777777777,4,0.5185185185185185,1.0,16,29,1,6,-8.0,8.0,8.0,244.0,48.0,80.0,6,10,21,188.0,27,,bounded_pair_shadow_too_large,1,7
inst_475335f157ee1891b40b8f710155777516f4d877098145d0ddce1fce297c55df,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,4189486158251613911,high,uniform,qaoa_qmax_exclusion_promoted,raw/cubic_spin_glass/inst_475335f157ee1891b40b8f710155777516f4d877098145d0ddce1fce297c55df.json,fe535e1a1b04c8a2d387c5abb4c54b29b22e40b1fe19afcb3899592b23032920,canonical/inst_475335f157ee1891b40b8f710155777516f4d877098145d0ddce1fce297c55df.json,46f9447c718951455573d52579c2baca7c49b249dc98144bb26360191b31494b,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,4,32,63,3,32,0.5714285714285714,4.0,27,0.71875,6,3.5555555555555554,6,0.9629629629629629,1.0,32,143,1,12,-12.0,16.0,16.0,476.0,128.0,128.0,16,16,30,388.0,27,,bounded_pair_shadow_too_large,1,10
inst_495d19a3dc95e6442e097c14165743aa29452a251454dd12686b0b682caddf2c,cubic_spin_glass,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,7827537422182072679,intermediate,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_495d19a3dc95e6442e097c14165743aa29452a251454dd12686b0b682caddf2c.json,a2acac985ceee267e8e121a4fc1326f416a12ce1b819763bdd49e7d7110d0c8e,canonical/inst_495d19a3dc95e6442e097c14165743aa29452a251454dd12686b0b682caddf2c.json,b955d08f0e3c7f5834ccaf8dbc39e8a821fad94e77eeb9ca1ed03e07d1dfd16a,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,20,2,40,132,3,40,0.03508771929824561,2.0,77,0.3583333333333333,15,1.5584415584415585,15,0.11688311688311688,1.0,40,257,1,16,-20.0,10.0,20.0,724.0,192.0,128.0,24,16,20,356.0,77,,bounded_pair_shadow_too_large,1,3
inst_4990efb6440485f1e7c24a61aed5caceca456765fd9f2c80c3634724940b9cbf,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,1131034286376903417,intermediate,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_4990efb6440485f1e7c24a61aed5caceca456765fd9f2c80c3634724940b9cbf.json,bdae187d2b0cad0a242c0c364054e262129c3390e8a3fe3bfbd441d0c33b4805,canonical/inst_4990efb6440485f1e7c24a61aed5caceca456765fd9f2c80c3634724940b9cbf.json,f3c9a7fb5b1729255a7cdbcff2150c4e7401293182ab11899aaa62b7a6f36de6,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,10,4,40,42,3,13,0.10833333333333334,1.3,22,0.4358974358974359,8,1.7727272727272727,8,0.3181818181818182,1.0,13,48,1,12,-9.0,11.0,11.0,167.0,35.0,18.0,7,6,27,216.0,22,,bounded_pair_shadow_too_large,1,2
inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,7439906701882801608,intermediate,anchor_pair,formal_compilation_generation,raw/max3sat/inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac.json,acd81161a1bff31a5d6ba900f3e43e44dde371bab9a791d6d090df0e729202f6,canonical/inst_4a5cdf12000be45c6e4eed5c6e54361319ac9cc9ed9744d18b2b715e8842bdac.json,f544b43d9328276e1d18c44ced1eb58faf6aff2c6963b72f865391044b96eb8f,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,4,32,36,3,10,0.17857142857142858,1.25,20,0.33333333333333337,5,1.5,5,0.2,1.0,10,22,1,6,-11.0,13.0,13.0,174.0,26.0,36.0,5,5,18,152.0,20,2,exact,2,2
inst_4b591fc03a526b7fcac84a39c12d3cd38794f139deb42da5c67ea314b93b3c4d,cubic_spin_glass,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,5862257204706947723,intermediate,anchor_pair,formal_qaoa_generation,raw/cubic_spin_glass/inst_4b591fc03a526b7fcac84a39c12d3cd38794f139deb42da5c67ea314b93b3c4d.json,8051ac952772669ef261acb3809b675e337f02df671c9c3eb92ccf75b1d7fe8c,canonical/inst_4b591fc03a526b7fcac84a39c12d3cd38794f139deb42da5c67ea314b93b3c4d.json,c2c0457719149d53bccb09e8ce8768983aa3453f47f4b21729bd2c13e816fa2d,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,42,3,16,0.2857142857142857,2.0,22,0.5416666666666667,6,2.1818181818181817,6,0.6363636363636364,1.0,16,56,1,11,-8.0,8.0,8.0,272.0,64.0,64.0,8,8,14,160.0,22,,bounded_pair_shadow_too_large,1,3
inst_4de883a02a19b7c89e5a750e6dcb1d4f9e6df46511c418ac80e3e264607c4b3d,max3sat,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,2714332695984710619,high,uniform,formal_compilation_generation,raw/max3sat/inst_4de883a02a19b7c89e5a750e6dcb1d4f9e6df46511c418ac80e3e264607c4b3d.json,e657589d3720e552e70d3abab4a8e050de3d2e1fd282385c95d72b15216e35e3,canonical/inst_4de883a02a19b7c89e5a750e6dcb1d4f9e6df46511c418ac80e3e264607c4b3d.json,0c1abbab993357948c8f8a14d4b3e9013c4edac827862156ea7871679529ee3b,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,6,96,190,3,89,0.15892857142857142,5.5625,105,0.6067415730337078,6,2.5428571428571427,6,0.780952380952381,1.0,89,291,1,11,-10.0,36.0,36.0,725.0,98.0,179.0,34,55,35,190.0,105,,bounded_pair_shadow_too_large,1,32
inst_4e00bf13ed9a31011cbd47075adf6f3eab16dfa39555e92093a024fe8a1e926c,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8765159483088806933,high,anchor_pair,formal_compilation_generation,raw/max3sat/inst_4e00bf13ed9a31011cbd47075adf6f3eab16dfa39555e92093a024fe8a1e926c.json,0428ae811e5d0f84193d2151816747ae1c23858ecff69d897a4779f0928d44f5,canonical/inst_4e00bf13ed9a31011cbd47075adf6f3eab16dfa39555e92093a024fe8a1e926c.json,6e123bb6fb9bf7792c08effa083adb8bce83a2192a9d458a3423644093ced347,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,6,96,79,3,25,0.044642857142857144,1.5625,39,0.48,13,1.9230769230769231,13,0.358974358974359,1.0,25,168,1,24,-14.0,36.0,36.0,365.0,56.0,59.0,12,13,56,568.0,39,,bounded_pair_shadow_too_large,1,2
inst_4e8508f5359b84174b076d2999c2a153f2bb1b3a2567a06b1ebfe41d5c34d5c4,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,6078489733185372091,low,anchor_pair,formal_compilation_generation,raw/max3sat/inst_4e8508f5359b84174b076d2999c2a153f2bb1b3a2567a06b1ebfe41d5c34d5c4.json,bdbc7e8df8ab01290ec4f4d5e32d814fb0d4473ecdf7babe9c7252b6c2561c15,canonical/inst_4e8508f5359b84174b076d2999c2a153f2bb1b3a2567a06b1ebfe41d5c34d5c4.json,bf93142b81ceb2bc9e9cf26e068fb4359b4c5c30344bb9be4c0b511bd0242ddd,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,2,32,57,3,22,0.039285714285714285,1.375,42,0.36363636363636365,11,1.5714285714285714,11,0.14285714285714285,1.0,22,114,1,12,-6.0,17.0,17.0,220.0,30.0,50.0,7,15,21,120.0,42,,bounded_pair_shadow_too_large,1,2
inst_4f6194bdbf502d5bd1a173beb00958b23dff9a60bc8938e8730b27664afe6c78,max3sat,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,5730438144396854573,intermediate,anchor_pair,formal_qaoa_generation,raw/max3sat/inst_4f6194bdbf502d5bd1a173beb00958b23dff9a60bc8938e8730b27664afe6c78.json,7937102227d0aa71323c22e5a7077216ed5c8a7e6ee60fec5e9fed76b70e01f3,canonical/inst_4f6194bdbf502d5bd1a173beb00958b23dff9a60bc8938e8730b27664afe6c78.json,37fbd8b2160b36c3a63311cb531c9f2b813e68b7fa8d1444c655d2ed5b340f90,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,4,24,26,3,8,0.4,1.3333333333333333,14,0.41666666666666663,4,1.7142857142857142,4,0.42857142857142855,1.0,8,16,1,5,-14.0,14.0,14.0,127.0,23.0,13.0,4,4,17,126.0,14,2,exact,2,2
inst_4fd1ba0267f29040b461532cd91b707bc0c1ae9e3f7403a5242d350656e5f63e,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,284263075963910935,intermediate,uniform,formal_compilation_generation,raw/max3sat/inst_4fd1ba0267f29040b461532cd91b707bc0c1ae9e3f7403a5242d350656e5f63e.json,4220f39f1c41516de040d1b790d2e4ff6578bc9ebf93707076be5eca29a7f48a,canonical/inst_4fd1ba0267f29040b461532cd91b707bc0c1ae9e3f7403a5242d350656e5f63e.json,b64c7a758db533b63c4c1cf0e36d5f0a26b3829076ccecb5f70cad7356fd5501,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,4,32,46,3,22,0.39285714285714285,2.75,27,0.5909090909090908,6,2.4444444444444446,6,0.8148148148148148,1.0,22,67,1,9,-7.0,9.0,9.0,150.0,25.0,46.0,8,14,20,114.0,27,,bounded_pair_shadow_too_large,1,8
inst_4fea6db13cc5470bdb568c7a901f9b644950b3a9904281c86cd3d07aabe5be3d,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,1484843777498617044,high,uniform,formal_compilation_generation,raw/max3sat/inst_4fea6db13cc5470bdb568c7a901f9b644950b3a9904281c86cd3d07aabe5be3d.json,12293b4cf415db0bb9a1f79f7caeda31fdde9534b9f82fa6195004611e5951e4,canonical/inst_4fea6db13cc5470bdb568c7a901f9b644950b3a9904281c86cd3d07aabe5be3d.json,c0d27e30a1f80f6186279ae3e90aec4e357686eff85bdfc160ea82f5326cf8d2,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,6,96,187,3,94,0.16785714285714284,5.875,108,0.6170212765957447,7,2.611111111111111,7,0.75,1.0,94,320,1,12,-15.0,47.0,47.0,675.0,123.0,146.0,41,53,48,352.0,108,,bounded_pair_shadow_too_large,1,35
inst_500ac0092836aee890793cd38627f2c8e7b884bf5b405f7c18b94de40a8ab3fb,max3sat,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,5258074732002773016,intermediate,anchor_pair,formal_oracle_generation,raw/max3sat/inst_500ac0092836aee890793cd38627f2c8e7b884bf5b405f7c18b94de40a8ab3fb.json,6530318e3e5589bd73fc87a5e75b374182be12337dda196921280ea569b1cea9,canonical/inst_500ac0092836aee890793cd38627f2c8e7b884bf5b405f7c18b94de40a8ab3fb.json,3b87f162c5bd7e68dfd5fca637fd4254802fa8249b670267e57ffe276cab4914,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,4,24,24,3,7,0.35,1.1666666666666667,12,0.4285714285714286,4,1.75,4,0.4166666666666667,1.0,7,15,1,6,-7.0,7.0,7.0,79.0,16.0,12.0,5,2,16,108.0,12,2,exact,2,2
inst_50a4355072fa756c5d1514dee7df9212b9d394a38e47faf66f27f6f3fc45495b,cubic_spin_glass,qaoa,train,benchmark_spec_v1.0,formal_data_v1,2026082701,3635306598714253547,low,anchor_pair,formal_qaoa_generation,raw/cubic_spin_glass/inst_50a4355072fa756c5d1514dee7df9212b9d394a38e47faf66f27f6f3fc45495b.json,79b90f9b38e2e6ca369996893fd46d26be5e8befa1a7998540bcec7dd4b64339,canonical/inst_50a4355072fa756c5d1514dee7df9212b9d394a38e47faf66f27f6f3fc45495b.json,27bcc0738678c0fab05aa98ebd84442bcd617763a24233288cd0d11e5b6092e6,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,1,8,30,3,8,0.14285714285714285,1.0,16,0.33333333333333337,4,1.5,4,0.25,1.0,8,14,1,5,-8.0,8.0,8.0,148.0,32.0,32.0,4,4,9,68.0,16,2,exact,2,2
inst_514ba25a028dc5cc4b3e64e92354a8517183f6f7354585b35ad695552a02d87b,max3sat,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,359200332429706215,high,uniform,formal_compilation_generation,raw/max3sat/inst_514ba25a028dc5cc4b3e64e92354a8517183f6f7354585b35ad695552a02d87b.json,7329155f9bbbdf607373ca6921cd7dd5e89979dc198aceec571bc910fb042678,canonical/inst_514ba25a028dc5cc4b3e64e92354a8517183f6f7354585b35ad695552a02d87b.json,3ed78f84b43300386f223f44b1f159204b912057c2ff67eb2085e2569a45f84e,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,6,48,67,3,34,0.6071428571428571,4.25,28,0.7254901960784313,6,3.642857142857143,6,0.9642857142857143,1.0,34,153,1,12,-9.0,17.0,17.0,236.0,59.0,45.0,19,15,28,240.0,28,,bounded_pair_shadow_too_large,1,11
inst_51faf0087471c6aa5bc4e424dbdc809b6058f9d679d5ef1e8c40e464f97f530a,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,6963858661896926178,low,anchor_pair,formal_compilation_generation,raw/max3sat/inst_51faf0087471c6aa5bc4e424dbdc809b6058f9d679d5ef1e8c40e464f97f530a.json,b6b894e0d2f5e1b409f704e6f693519c6696fd73d5173b0ce36a8f47da595cbf,canonical/inst_51faf0087471c6aa5bc4e424dbdc809b6058f9d679d5ef1e8c40e464f97f530a.json,fc6b5fcab77d0adaf05d105a8d0cdf7c6671f14758d00769fbaf37f1839ad80f,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,20,2,40,65,3,25,0.021929824561403508,1.25,44,0.41333333333333333,14,1.7045454545454546,14,0.22727272727272727,1.0,25,154,1,14,-9.0,11.0,11.0,247.0,46.0,53.0,12,13,17,154.0,44,,bounded_pair_shadow_too_large,1,2
inst_532ca52e0bd47ef393cd0da8c1c69dadce16850b3ef6b9be0dad7c95b2678c55,cubic_spin_glass,compilation,test,benchmark_spec_v1.0,formal_data_v1,2026082701,6575097361841792545,intermediate,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_532ca52e0bd47ef393cd0da8c1c69dadce16850b3ef6b9be0dad7c95b2678c55.json,9645c5bd651ed9906c59501ff7985a60ed25b25609172f436925b350dc0e3a43,canonical/inst_532ca52e0bd47ef393cd0da8c1c69dadce16850b3ef6b9be0dad7c95b2678c55.json,0b84957fe6f60cec93596e36dbed41dc1b542b6dceb697e91ec332ce47fc26f6,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,2,24,72,3,24,0.10909090909090909,2.0,39,0.45833333333333337,9,1.8461538461538463,9,0.3076923076923077,1.0,24,106,1,14,-12.0,10.0,12.0,430.0,120.0,72.0,15,9,16,218.0,39,,bounded_pair_shadow_too_large,1,3
inst_53414dbaf9c7463dec854c7bff6aaf9ee19b26d8a2eb48b423228a54cb3259a6,max3sat,oracle,train,benchmark_spec_v1.0,formal_data_v1,2026082701,3348922783484705838,low,anchor_pair,formal_oracle_generation,raw/max3sat/inst_53414dbaf9c7463dec854c7bff6aaf9ee19b26d8a2eb48b423228a54cb3259a6.json,4871316c8df2a89ff19fecbe92c89384fb6f1d723afed91ab276a74fe05be302,canonical/inst_53414dbaf9c7463dec854c7bff6aaf9ee19b26d8a2eb48b423228a54cb3259a6.json,f56a0148a5bcb523eeb34a4593cd4ebf7943fe9a41f14e9612805883c574932b,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,7,2,14,21,3,7,0.2,1.0,13,0.38095238095238093,5,1.6153846153846154,5,0.3076923076923077,1.0,7,15,1,6,-4.0,5.0,5.0,53.0,8.0,11.0,2,5,12,70.0,13,2,exact,2,2
inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e,cubic_spin_glass,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,8027101370840891004,low,anchor_pair,formal_compilation_generation,raw/cubic_spin_glass/inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e.json,a81a28b8665c8103a0e6cd5dafd132ed63325860fcf0e936ca0381cf10914397,canonical/inst_53dec71c3e2fae0bd3971cba514a32e1708dd7cd2ca9764224bca5022a248a7e.json,b07753ef3be657172239c91fa520b5da977012d24221e79a169495cb2d162a0b,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,1,8,30,3,8,0.14285714285714285,1.0,16,0.33333333333333337,5,1.5,5,0.25,1.0,8,15,1,5,-8.0,8.0,8.0,150.0,40.0,24.0,5,3,7,66.0,16,2,exact,2,2
inst_55970a6e9882c541702aea4a808a177a8682c2746c2513cea2cf4365dad37c3c,cubic_spin_glass,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,883931226403844034,intermediate,uniform,formal_compilation_generation,raw/cubic_spin_glass/inst_55970a6e9882c541702aea4a808a177a8682c2746c2513cea2cf4365dad37c3c.json,d9f83a98c8435ac063b1fc368a820fa598cb09ba027907579f04112b153375eb,canonical/inst_55970a6e9882c541702aea4a808a177a8682c2746c2513cea2cf4365dad37c3c.json,40a403780aa7183629159a6b97a4a884668003a19a881c76d0ff751b30993a01,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,47,3,16,0.2857142857142857,2.0,27,0.4375,3,1.7777777777777777,3,0.5925925925925926,0.9375,16,26,2,6,-12.0,10.0,12.0,316.0,96.0,32.0,12,4,16,116.0,27,,bounded_pair_shadow_too_large,1,9
inst_5671b7942728848d4cb1ba3ce249889b0b8e15bc2c97a8f008abb86493c57490,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,1609027791616083731,high,anchor_pair,formal_compilation_generation,raw/max3sat/inst_5671b7942728848d4cb1ba3ce249889b0b8e15bc2c97a8f008abb86493c57490.json,43ddac1d76b9083926882597b35801791769e3423cef663bc9da09b27a1bfcfd,canonical/inst_5671b7942728848d4cb1ba3ce249889b0b8e15bc2c97a8f008abb86493c57490.json,0c8fb15b08d280fd5af4b9619728c6239fe36d4ac1bc672f72809b4579578608,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,12,6,72,55,3,15,0.06818181818181818,1.25,25,0.4444444444444444,8,1.8,8,0.32,1.0,15,62,1,14,-17.0,39.0,39.0,320.0,11.0,47.0,2,13,41,388.0,25,,bounded_pair_shadow_too_large,1,2
inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8,max3sat,compilation,train,benchmark_spec_v1.0,formal_data_v1,2026082701,535063200390186944,low,anchor_pair,formal_compilation_generation,raw/max3sat/inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8.json,14d79a54da2ecb96a33bc8950bc720b15515b1753f0f90a1e19a7eb40bbd214e,canonical/inst_5683a8170815775476c0c3080ab79c1cfd47561fea54e8872321c0e570d236f8.json,09c8b13716edb12f69152298093f9b4bdf3e0db60411f95f601f70f7c3d2ef4a,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,8,2,16,26,3,8,0.14285714285714285,1.0,14,0.41666666666666663,5,1.7142857142857142,5,0.35714285714285715,1.0,8,19,1,7,-6.0,6.0,6.0,88.0,9.0,17.0,2,6,12,90.0,14,2,exact,2,2
inst_56a4b2be74d9d80472331abfa64523e69d0b091b3134ecd63c8fae9c5cc59dd0,cubic_spin_glass,qaoa,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,2524280047380768253,intermediate,uniform,formal_qaoa_generation,raw/cubic_spin_glass/inst_56a4b2be74d9d80472331abfa64523e69d0b091b3134ecd63c8fae9c5cc59dd0.json,60375aa010a6912bb02b7b345b75da6d53c2f951bb16fc3fb8be943fa4e1eb38,canonical/inst_56a4b2be74d9d80472331abfa64523e69d0b091b3134ecd63c8fae9c5cc59dd0.json,c12d453981c4e71374da844df367cbee22a882aadafcfdea8e502610d8b2df7f,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,6,2,12,28,3,12,0.6,2.0,15,0.5833333333333333,4,2.4,4,0.8666666666666667,1.0,12,31,1,7,-12.0,12.0,12.0,194.0,40.0,56.0,5,7,14,130.0,15,4,exact,4,4
inst_571f081da361f3f25f937f197426b28f55d2c0673008ff8a95108c7a2d7f493b,max3sat,compilation,validation,benchmark_spec_v1.0,formal_data_v1,2026082701,8195769433719374809,high,anchor_pair,formal_compilation_generation,raw/max3sat/inst_571f081da361f3f25f937f197426b28f55d2c0673008ff8a95108c7a2d7f493b.json,11aecb2911f188be56736d55a203d93b9e6ad3fdad3c8d9e85d98c62f2c94a1d,canonical/inst_571f081da361f3f25f937f197426b28f55d2c0673008ff8a95108c7a2d7f493b.json,2624c56718a9eba6386c2d3cb910254d7449efd7ee61c255bdd2e9bbcad46571,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16,16,6,96,79,3,24,0.04285714285714286,1.5,39,0.45833333333333337,12,1.8461538461538463,12,0.3333333333333333,1.0,24,143,1,12,-9.0,26.0,26.0,303.0,43.0,62.0,9,15,58,596.0,39,,bounded_pair_shadow_too_large,1,2
